Id,Weekly_Sales
16_10_2012-11-30,14322.296000000004
16_10_2012-12-07,14601.040199999994
16_10_2012-12-14,14640.8206
16_10_2012-12-21,13988.689599999994
16_10_2012-12-28,13987.99360000001
16_10_2013-01-04,16849.657500000016
16_10_2013-01-11,13375.022999999997
16_10_2013-01-18,16408.693900000017
16_10_2013-01-25,10539.667300000005
16_10_2013-02-01,10258.088799999983
16_10_2013-02-08,9781.755000000017
16_10_2013-02-15,9994.5934
16_10_2013-02-22,10100.3972
16_10_2013-03-01,10046.992199999993
16_10_2013-03-08,9981.206000000002
16_10_2013-03-15,10342.468900000005
16_10_2013-03-22,9881.261200000004
16_10_2013-03-29,9967.184800000006
16_10_2013-04-05,9731.698200000008
16_10_2013-04-12,9036.180499999991
16_10_2013-04-19,9293.343799999999
16_10_2013-04-26,10402.660200000008
16_10_2013-05-03,9838.392599999985
16_10_2013-05-10,10430.483599999996
16_10_2013-05-17,11855.831100000005
16_10_2013-05-24,10425.687700000006
16_10_2013-05-31,12137.040100000006
16_10_2013-06-07,12642.7454
16_10_2013-06-14,12565.750700000002
16_10_2013-06-21,12614.35170000001
16_10_2013-06-28,12521.606300000007
16_10_2013-07-05,14026.6084
16_10_2013-07-12,14586.236000000019
16_10_2013-07-19,14305.837899999999
16_10_2013-07-26,14517.621200000005
16_11_2012-11-02,15851.583699999994
16_11_2012-11-09,15067.957599999998
16_11_2012-11-16,17104.7631
16_11_2012-11-23,16023.945399999977
16_11_2012-11-30,16324.6975
16_11_2012-12-07,17778.765399999997
16_11_2012-12-14,17531.1221
16_11_2012-12-21,17936.17350000002
16_11_2012-12-28,18653.64350000001
16_11_2013-01-04,18430.00589999999
16_11_2013-01-11,13808.068000000007
16_11_2013-01-18,18250.100099999992
16_11_2013-01-25,12528.980100000013
16_11_2013-02-01,10206.53070000001
16_11_2013-02-08,10368.312600000003
16_11_2013-02-15,10274.377799999998
16_11_2013-02-22,10417.6905
16_11_2013-03-01,8920.033999999992
16_11_2013-03-08,8855.478099999995
16_11_2013-03-15,8998.985200000006
16_11_2013-03-22,9078.294400000004
16_11_2013-03-29,9287.064100000007
16_11_2013-04-05,7759.333199999997
16_11_2013-04-12,7929.466599999999
16_11_2013-04-19,8040.791099999998
16_11_2013-04-26,7575.061000000012
16_11_2013-05-03,8308.730399999995
16_11_2013-05-10,8560.082999999993
16_11_2013-05-17,10334.446200000008
16_11_2013-05-24,9258.269899999996
16_11_2013-05-31,10007.293900000008
16_11_2013-06-07,11035.730300000012
16_11_2013-06-14,13104.734499999999
16_11_2013-06-21,10562.47849999999
16_11_2013-06-28,13212.9767
16_11_2013-07-05,13025.410100000016
16_11_2013-07-12,12595.695100000019
16_11_2013-07-19,13044.994400000018
16_11_2013-07-26,12648.14700000002
16_12_2012-11-02,4247.902299999999
16_12_2012-11-09,4172.9007
16_12_2012-11-16,3506.819099999998
16_12_2012-11-23,3340.119499999997
16_12_2012-11-30,3459.045399999998
16_12_2012-12-07,3265.6813000000025
16_12_2012-12-14,2948.3528000000015
16_12_2012-12-21,3111.361300000004
16_12_2012-12-28,2255.6778000000004
16_12_2013-01-04,2975.5386999999982
16_12_2013-01-11,2917.9231999999993
16_12_2013-01-18,2805.345299999998
16_12_2013-01-25,2698.2431
16_12_2013-02-01,2390.326199999998
16_12_2013-02-08,2724.976900000001
16_12_2013-02-15,2896.552400000002
16_12_2013-02-22,2610.4770000000017
16_12_2013-03-01,3023.225000000002
16_12_2013-03-08,3024.2178000000013
16_12_2013-03-15,3058.926899999997
16_12_2013-03-22,2673.1256
16_12_2013-03-29,2592.3600000000006
16_12_2013-04-05,3352.589800000004
16_12_2013-04-12,3699.0966000000026
16_12_2013-04-19,3659.579100000002
16_12_2013-04-26,2896.1166000000057
16_12_2013-05-03,4460.104900000003
16_12_2013-05-10,4030.357600000005
16_12_2013-05-17,5277.621799999998
16_12_2013-05-24,4950.5278000000035
16_12_2013-05-31,5292.796899999995
16_12_2013-06-07,5123.6869000000015
16_12_2013-06-14,4894.676399999993
16_12_2013-06-21,5136.740900000003
16_12_2013-06-28,4998.752899999993
16_12_2013-07-05,5047.727600000004
16_12_2013-07-12,4913.906600000006
16_12_2013-07-19,5288.937700000004
16_12_2013-07-26,4748.332500000006
16_13_2012-11-02,13739.636499999995
16_13_2012-11-09,13306.617499999991
16_13_2012-11-16,13131.482799999998
16_13_2012-11-23,13618.117299999989
16_13_2012-11-30,12926.24449999999
16_13_2012-12-07,14056.241800000002
16_13_2012-12-14,15609.68040000002
16_13_2012-12-21,14502.91010000001
16_13_2012-12-28,15244.78770000002
16_13_2013-01-04,17072.346000000023
16_13_2013-01-11,16206.67930000001
16_13_2013-01-18,15676.052800000005
16_13_2013-01-25,14402.227600000007
16_13_2013-02-01,14098.190000000011
16_13_2013-02-08,13507.359899999996
16_13_2013-02-15,13889.043300000001
16_13_2013-02-22,13803.791499999998
16_13_2013-03-01,15058.69560000001
16_13_2013-03-08,14369.058500000012
16_13_2013-03-15,14769.278599999989
16_13_2013-03-22,14783.968800000006
16_13_2013-03-29,14704.892800000009
16_13_2013-04-05,12140.513699999994
16_13_2013-04-12,13205.843300000002
16_13_2013-04-19,13212.6604
16_13_2013-04-26,13613.303899999983
16_13_2013-05-03,12938.254599999993
16_13_2013-05-10,12641.928499999998
16_13_2013-05-17,13411.548800000004
16_13_2013-05-24,13395.573299999978
16_13_2013-05-31,13666.714700000004
16_13_2013-06-07,15099.174000000005
16_13_2013-06-14,14773.770500000011
16_13_2013-06-21,14795.732500000007
16_13_2013-06-28,15216.880900000007
16_13_2013-07-05,18025.98190000001
16_13_2013-07-12,17527.46670000002
16_13_2013-07-19,18111.643300000018
16_13_2013-07-26,17796.296000000006
16_14_2012-11-02,9327.181200000014
16_14_2012-11-09,8678.464900000008
16_14_2012-11-16,9306.91560000001
16_14_2012-11-23,18983.167400000002
16_14_2012-11-30,9255.47179999999
16_14_2012-12-07,14610.464099999981
16_14_2012-12-14,17435.074300000033
16_14_2012-12-21,17844.39580000003
16_14_2012-12-28,16911.1051
16_14_2013-01-04,9761.307100000002
16_14_2013-01-11,8361.032600000004
16_14_2013-01-18,8621.806200000006
16_14_2013-01-25,7693.936500000003
16_14_2013-02-01,7172.772400000004
16_14_2013-02-08,7491.336100000002
16_14_2013-02-15,7702.483100000007
16_14_2013-02-22,7465.6087000000025
16_14_2013-03-01,8187.371300000002
16_14_2013-03-08,7134.258800000006
16_14_2013-03-15,7314.089400000001
16_14_2013-03-22,7228.031300000002
16_14_2013-03-29,7289.702500000002
16_14_2013-04-05,5987.580399999999
16_14_2013-04-12,6368.687099999992
16_14_2013-04-19,6406.981299999996
16_14_2013-04-26,6626.4285000000045
16_14_2013-05-03,6484.859300000004
16_14_2013-05-10,6764.5396
16_14_2013-05-17,7225.892200000005
16_14_2013-05-24,6917.190200000003
16_14_2013-05-31,7420.2797000000055
16_14_2013-06-07,7421.860500000002
16_14_2013-06-14,7242.279499999991
16_14_2013-06-21,7451.533499999995
16_14_2013-06-28,7344.965599999992
16_14_2013-07-05,8259.829400000006
16_14_2013-07-12,8922.30669999998
16_14_2013-07-19,8651.038000000013
16_14_2013-07-26,8736.267699999986
16_16_2012-11-02,3516.8339000000037
16_16_2012-11-09,3697.880600000006
16_16_2012-11-16,4396.729200000001
16_16_2012-11-23,4432.595200000007
16_16_2012-11-30,4291.077300000005
16_16_2012-12-07,3747.177800000001
16_16_2012-12-14,2431.241800000003
16_16_2012-12-21,2315.9141000000036
16_16_2012-12-28,2064.439999999999
16_16_2013-01-04,2710.0768999999996
16_16_2013-01-11,1996.6655999999984
16_16_2013-01-18,2480.760599999999
16_16_2013-01-25,2655.8599999999983
16_16_2013-02-01,2635.5052000000014
16_16_2013-02-08,2340.2296
16_16_2013-02-15,2104.552099999999
16_16_2013-02-22,2237.4649
16_16_2013-03-01,2194.4789000000014
16_16_2013-03-08,4312.284299999999
16_16_2013-03-15,3189.3714999999966
16_16_2013-03-22,3054.0038000000045
16_16_2013-03-29,3177.6322000000055
16_16_2013-04-05,9092.123699999998
16_16_2013-04-12,5014.454999999993
16_16_2013-04-19,4697.883499999995
16_16_2013-04-26,5884.808500000002
16_16_2013-05-03,16642.666700000016
16_16_2013-05-10,15526.980799999998
16_16_2013-05-17,27344.54640000003
16_16_2013-05-24,23793.484699999997
16_16_2013-05-31,27618.679700000033
16_16_2013-06-07,28429.21300000004
16_16_2013-06-14,29294.461100000008
16_16_2013-06-21,25273.48110000003
16_16_2013-06-28,28951.72510000001
16_16_2013-07-05,13835.364500000001
16_16_2013-07-12,16130.28140000001
16_16_2013-07-19,13784.475800000006
16_16_2013-07-26,15569.693700000003
16_17_2012-11-02,8522.1451
16_17_2012-11-09,8614.819899999997
16_17_2012-11-16,8750.762900000009
16_17_2012-11-23,10896.760500000008
16_17_2012-11-30,8256.109100000018
16_17_2012-12-07,12261.231000000003
16_17_2012-12-14,11688.974999999991
16_17_2012-12-21,12483.529900000005
16_17_2012-12-28,10462.008999999993
16_17_2013-01-04,8344.32289999999
16_17_2013-01-11,8171.083899999989
16_17_2013-01-18,7754.208499999996
16_17_2013-01-25,7280.399199999994
16_17_2013-02-01,6957.855600000004
16_17_2013-02-08,7413.137800000008
16_17_2013-02-15,6902.042800000001
16_17_2013-02-22,6842.592800000002
16_17_2013-03-01,7058.003700000009
16_17_2013-03-08,6269.999600000009
16_17_2013-03-15,6766.297000000002
16_17_2013-03-22,6792.165299999998
16_17_2013-03-29,6791.669400000001
16_17_2013-04-05,5419.0666000000065
16_17_2013-04-12,5898.775300000001
16_17_2013-04-19,6048.0129000000015
16_17_2013-04-26,4936.094
16_17_2013-05-03,6549.469900000012
16_17_2013-05-10,5837.367600000007
16_17_2013-05-17,5768.178499999998
16_17_2013-05-24,6426.7579000000005
16_17_2013-05-31,6157.294299999995
16_17_2013-06-07,5868.2320000000045
16_17_2013-06-14,5430.638099999997
16_17_2013-06-21,5750.306299999999
16_17_2013-06-28,5521.349299999999
16_17_2013-07-05,5568.1221
16_17_2013-07-12,6282.20090000001
16_17_2013-07-19,5582.2676
16_17_2013-07-26,6365.163100000006
16_18_2012-11-02,6370.803399999995
16_18_2012-11-09,6283.635699999996
16_18_2012-11-16,6895.427400000003
16_18_2012-11-23,11043.462999999994
16_18_2012-11-30,7482.579100000002
16_18_2012-12-07,15685.12380000002
16_18_2012-12-14,18344.488999999983
16_18_2012-12-21,15064.594100000004
16_18_2012-12-28,4706.143100000002
16_18_2013-01-04,1867.800999999998
16_18_2013-01-11,789.8705999999999
16_18_2013-01-18,1471.4143000000006
16_18_2013-01-25,524.5786999999997
16_18_2013-02-01,1422.123899999999
16_18_2013-02-08,1905.9703999999974
16_18_2013-02-15,1193.189900000001
16_18_2013-02-22,1187.7292000000014
16_18_2013-03-01,261.1374000000002
16_18_2013-03-08,238.72159999999988
16_18_2013-03-15,379.6904
16_18_2013-03-22,169.0808000000001
16_18_2013-03-29,98.51629999999997
16_18_2013-04-05,812.7205999999994
16_18_2013-04-12,1355.9445999999984
16_18_2013-04-19,990.9003999999987
16_18_2013-05-03,239.47680000000045
16_19_2012-11-02,1103.2228000000005
16_19_2012-11-09,993.5244000000007
16_19_2012-11-16,1119.4305999999997
16_19_2012-11-23,1215.5601999999997
16_19_2012-11-30,1297.5280000000002
16_19_2012-12-07,1693.0846999999974
16_19_2012-12-14,1378.1321999999998
16_19_2012-12-21,1625.9967999999985
16_19_2012-12-28,1277.301400000001
16_19_2013-01-04,890.4047999999996
16_19_2013-01-11,1042.9768999999997
16_19_2013-01-18,975.8704999999994
16_19_2013-01-25,1074.3142999999995
16_19_2013-02-01,974.0183999999991
16_19_2013-02-08,1254.8821999999993
16_19_2013-02-15,1370.767599999999
16_19_2013-02-22,1092.9330999999988
16_19_2013-03-01,1771.5036000000016
16_19_2013-03-08,1029.6081
16_19_2013-03-15,1200.7609999999993
16_19_2013-03-22,999.7559999999987
16_19_2013-03-29,973.0526999999987
16_19_2013-04-05,665.7895000000005
16_19_2013-04-12,1057.6194000000012
16_19_2013-04-19,1262.5558000000008
16_19_2013-04-26,628.1666999999999
16_19_2013-05-03,2160.3601999999973
16_19_2013-05-10,1180.0481000000009
16_19_2013-05-17,377.9983000000003
16_19_2013-05-24,1523.607599999999
16_19_2013-05-31,593.293400000001
16_19_2013-06-07,590.4584000000007
16_19_2013-06-14,552.6026999999998
16_19_2013-06-21,567.3267000000005
16_19_2013-06-28,580.2271999999995
16_19_2013-07-05,723.9504
16_19_2013-07-12,655.855699999999
16_19_2013-07-19,720.8590000000003
16_19_2013-07-26,647.6815999999995
16_20_2012-11-02,3622.3249000000005
16_20_2012-11-09,3571.8784000000014
16_20_2012-11-16,3118.056900000002
16_20_2012-11-23,4062.2017000000064
16_20_2012-11-30,3158.2479000000044
16_20_2012-12-07,3727.549299999997
16_20_2012-12-14,4404.4729999999945
16_20_2012-12-21,4080.8282999999924
16_20_2012-12-28,3902.3506000000025
16_20_2013-01-04,3814.2121999999986
16_20_2013-01-11,3407.789599999999
16_20_2013-01-18,3295.5162000000005
16_20_2013-01-25,2754.6467000000043
16_20_2013-02-01,2753.9610000000002
16_20_2013-02-08,2544.3818000000015
16_20_2013-02-15,2369.8318999999997
16_20_2013-02-22,2429.797999999999
16_20_2013-03-01,2802.6568000000034
16_20_2013-03-08,2730.765100000002
16_20_2013-03-15,3081.3874999999994
16_20_2013-03-22,2945.508900000001
16_20_2013-03-29,2921.6250000000023
16_20_2013-04-05,2450.3252000000016
16_20_2013-04-12,2211.7510000000034
16_20_2013-04-19,2292.914300000004
16_20_2013-04-26,2525.743800000004
16_20_2013-05-03,2485.544900000006
16_20_2013-05-10,2826.0658000000026
16_20_2013-05-17,3002.883199999996
16_20_2013-05-24,3214.362599999999
16_20_2013-05-31,3043.223999999995
16_20_2013-06-07,3404.288099999999
16_20_2013-06-14,3831.815399999996
16_20_2013-06-21,3028.6685000000025
16_20_2013-06-28,4025.062199999996
16_20_2013-07-05,4066.6865999999927
16_20_2013-07-12,3994.8102999999946
16_20_2013-07-19,4125.293399999992
16_20_2013-07-26,3866.857599999995
16_21_2012-11-02,3026.9081000000006
16_21_2012-11-09,2828.7912999999958
16_21_2012-11-16,2770.9081999999985
16_21_2012-11-23,4218.190200000004
16_21_2012-11-30,2795.7017999999957
16_21_2012-12-07,4596.716999999997
16_21_2012-12-14,5318.778900000001
16_21_2012-12-21,5996.81090000001
16_21_2012-12-28,4874.499400000006
16_21_2013-01-04,3644.614199999997
16_21_2013-01-11,3471.6791999999973
16_21_2013-01-18,3087.0245999999997
16_21_2013-01-25,3291.500500000001
16_21_2013-02-01,3541.800800000003
16_21_2013-02-08,3085.7516000000014
16_21_2013-02-15,3305.0644000000007
16_21_2013-02-22,3373.136900000002
16_21_2013-03-01,3555.0484999999985
16_21_2013-03-08,3786.2501
16_21_2013-03-15,4017.8162000000007
16_21_2013-03-22,3910.3065999999985
16_21_2013-03-29,3808.9937999999984
16_21_2013-04-05,3834.5378999999994
16_21_2013-04-12,3636.293600000002
16_21_2013-04-19,3597.0328000000027
16_21_2013-04-26,3681.115299999998
16_21_2013-05-03,3157.3913000000034
16_21_2013-05-10,3432.4786000000004
16_21_2013-05-17,3407.0405000000023
16_21_2013-05-24,3389.4857999999995
16_21_2013-05-31,3146.0249000000017
16_21_2013-06-07,4007.1885999999977
16_21_2013-06-14,3029.5576
16_21_2013-06-21,3497.9400999999993
16_21_2013-06-28,3309.9228000000003
16_21_2013-07-05,4076.600499999995
16_21_2013-07-12,4544.525799999997
16_21_2013-07-19,4074.792899999995
16_21_2013-07-26,4456.107199999997
16_22_2012-11-02,7099.846300000004
16_22_2012-11-09,7228.952800000003
16_22_2012-11-16,7121.069600000002
16_22_2012-11-23,11225.779299999984
16_22_2012-11-30,6336.660900000012
16_22_2012-12-07,8757.50130000001
16_22_2012-12-14,10002.814900000003
16_22_2012-12-21,9547.196599999997
16_22_2012-12-28,10845.310499999994
16_22_2013-01-04,8489.368899999992
16_22_2013-01-11,6982.582300000008
16_22_2013-01-18,7911.292099999997
16_22_2013-01-25,6451.619200000007
16_22_2013-02-01,5979.882600000006
16_22_2013-02-08,6481.033700000008
16_22_2013-02-15,6480.614099999998
16_22_2013-02-22,6359.4846
16_22_2013-03-01,5080.738
16_22_2013-03-08,5853.980799999998
16_22_2013-03-15,5872.543299999998
16_22_2013-03-22,5696.336199999999
16_22_2013-03-29,5712.581899999997
16_22_2013-04-05,3952.3133999999955
16_22_2013-04-12,3939.3579999999947
16_22_2013-04-19,4299.272399999996
16_22_2013-04-26,4353.8702
16_22_2013-05-03,3677.662799999999
16_22_2013-05-10,3849.6978999999956
16_22_2013-05-17,4279.332199999999
16_22_2013-05-24,4233.242300000001
16_22_2013-05-31,4240.577400000001
16_22_2013-06-07,5591.402999999994
16_22_2013-06-14,5834.542000000005
16_22_2013-06-21,5187.379499999998
16_22_2013-06-28,5765.021300000005
16_22_2013-07-05,6017.398799999996
16_22_2013-07-12,7330.322399999996
16_22_2013-07-19,5928.0111999999945
16_22_2013-07-26,7065.3934
16_23_2012-11-02,10207.60459999999
16_23_2012-11-09,10229.445199999986
16_23_2012-11-16,10549.507899999993
16_23_2012-11-23,15801.036899999981
16_23_2012-11-30,11053.17759999999
16_23_2012-12-07,17995.994300000002
16_23_2012-12-14,19334.204199999967
16_23_2012-12-21,21777.068999999956
16_23_2012-12-28,19632.07959999998
16_23_2013-01-04,12655.15509999999
16_23_2013-01-11,11726.60079999999
16_23_2013-01-18,11942.357499999991
16_23_2013-01-25,10071.168099999992
16_23_2013-02-01,10073.976999999992
16_23_2013-02-08,9053.774099999993
16_23_2013-02-15,10024.379799999993
16_23_2013-02-22,10111.686899999993
16_23_2013-03-01,10448.736499999999
16_23_2013-03-08,10828.264099999995
16_23_2013-03-15,11600.185999999996
16_23_2013-03-22,11516.693000000007
16_23_2013-03-29,11556.146400000003
16_23_2013-04-05,10299.51199999999
16_23_2013-04-12,9424.283199999996
16_23_2013-04-19,9537.311299999996
16_23_2013-04-26,9521.551500000005
16_23_2013-05-03,8363.990700000002
16_23_2013-05-10,9572.373099999993
16_23_2013-05-17,10117.504300000002
16_23_2013-05-24,9999.632099999999
16_23_2013-05-31,9847.056600000005
16_23_2013-06-07,12156.754199999988
16_23_2013-06-14,12082.698700000003
16_23_2013-06-21,12081.361500000015
16_23_2013-06-28,11770.218299999999
16_23_2013-07-05,11449.054199999995
16_23_2013-07-12,11399.226900000001
16_23_2013-07-19,12040.531399999996
16_23_2013-07-26,10816.426799999992
16_24_2012-11-02,2479.9637000000007
16_24_2012-11-09,2421.527900000001
16_24_2012-11-16,2610.593600000004
16_24_2012-11-23,3936.6634000000013
16_24_2012-11-30,2577.487100000004
16_24_2012-12-07,4171.481399999997
16_24_2012-12-14,4065.5630000000006
16_24_2012-12-21,5397.988099999997
16_24_2012-12-28,3806.982499999996
16_24_2013-01-04,2122.993099999996
16_24_2013-01-11,1816.9055999999991
16_24_2013-01-18,2273.503099999997
16_24_2013-01-25,2023.3017999999993
16_24_2013-02-01,2362.6937000000016
16_24_2013-02-08,2304.6575000000016
16_24_2013-02-15,2057.1558000000005
16_24_2013-02-22,2167.163200000001
16_24_2013-03-01,1952.5790999999974
16_24_2013-03-08,2953.4851
16_24_2013-03-15,2930.299499999999
16_24_2013-03-22,2711.296300000002
16_24_2013-03-29,2657.136300000002
16_24_2013-04-05,1911.9976000000024
16_24_2013-04-12,2076.0584000000003
16_24_2013-04-19,2011.1126000000006
16_24_2013-04-26,2127.5706000000027
16_24_2013-05-03,1514.6772000000012
16_24_2013-05-10,1831.1361000000015
16_24_2013-05-17,1748.2510000000027
16_24_2013-05-24,1798.9084999999995
16_24_2013-05-31,1617.0591000000006
16_24_2013-06-07,1986.1262000000033
16_24_2013-06-14,2468.165599999999
16_24_2013-06-21,1967.2278000000015
16_24_2013-06-28,2079.7539999999985
16_24_2013-07-05,2133.8794999999973
16_24_2013-07-12,2287.900500000003
16_24_2013-07-19,1990.8132999999955
16_24_2013-07-26,2036.2110000000002
16_25_2012-11-02,5492.594900000004
16_25_2012-11-09,4744.521400000001
16_25_2012-11-16,5273.2053000000005
16_25_2012-11-23,8124.3632000000125
16_25_2012-11-30,5096.862899999996
16_25_2012-12-07,5998.36150000001
16_25_2012-12-14,7315.826400000006
16_25_2012-12-21,8786.841300000013
16_25_2012-12-28,6836.324400000003
16_25_2013-01-04,4441.113799999995
16_25_2013-01-11,4243.6100999999935
16_25_2013-01-18,4405.350999999999
16_25_2013-01-25,4239.460500000001
16_25_2013-02-01,4368.8501000000015
16_25_2013-02-08,3375.0496999999955
16_25_2013-02-15,4368.5255000000025
16_25_2013-02-22,4304.803900000003
16_25_2013-03-01,4107.3864
16_25_2013-03-08,5381.304300000005
16_25_2013-03-15,5562.866900000005
16_25_2013-03-22,5453.261400000005
16_25_2013-03-29,5351.436500000005
16_25_2013-04-05,5685.804900000002
16_25_2013-04-12,5032.629500000003
16_25_2013-04-19,4752.827400000002
16_25_2013-04-26,4891.434499999996
16_25_2013-05-03,4346.594100000005
16_25_2013-05-10,5242.658100000002
16_25_2013-05-17,5206.828000000001
16_25_2013-05-24,5320.982700000001
16_25_2013-05-31,4909.815500000001
16_25_2013-06-07,5433.6465
16_25_2013-06-14,5520.9373
16_25_2013-06-21,5459.8613000000005
16_25_2013-06-28,5248.5953
16_25_2013-07-05,5177.4222999999965
16_25_2013-07-12,5331.145899999995
16_25_2013-07-19,5121.990899999993
16_25_2013-07-26,5188.2042
16_26_2012-11-02,2277.2158999999974
16_26_2012-11-09,2430.737699999997
16_26_2012-11-16,2524.076299999996
16_26_2012-11-23,2925.8135999999986
16_26_2012-11-30,2884.733099999998
16_26_2012-12-07,3306.189200000001
16_26_2012-12-14,3056.128999999999
16_26_2012-12-21,3684.7540000000063
16_26_2012-12-28,2317.8495999999986
16_26_2013-01-04,1603.3679000000002
16_26_2013-01-11,1511.6807999999992
16_26_2013-01-18,1376.8182999999992
16_26_2013-01-25,1447.7559999999994
16_26_2013-02-01,1820.7643000000014
16_26_2013-02-08,1660.9588000000012
16_26_2013-02-15,1698.2612000000001
16_26_2013-02-22,1717.4388000000008
16_26_2013-03-01,1975.2824000000014
16_26_2013-03-08,1929.804999999997
16_26_2013-03-15,2234.6373999999987
16_26_2013-03-22,2240.9575999999975
16_26_2013-03-29,2195.065599999997
16_26_2013-04-05,1986.9113999999965
16_26_2013-04-12,1906.3303999999991
16_26_2013-04-19,1908.1921999999986
16_26_2013-04-26,1936.8924999999958
16_26_2013-05-03,1740.1390999999976
16_26_2013-05-10,1744.5703999999996
16_26_2013-05-17,1805.532699999999
16_26_2013-05-24,1729.7056000000011
16_26_2013-05-31,1711.3148000000008
16_26_2013-06-07,1707.0758999999996
16_26_2013-06-14,1835.8649999999989
16_26_2013-06-21,1669.6937999999996
16_26_2013-06-28,1886.5360999999987
16_26_2013-07-05,1787.033799999998
16_26_2013-07-12,1427.2383999999997
16_26_2013-07-19,1783.1071999999976
16_26_2013-07-26,1537.3009999999995
16_27_2012-11-02,859.3075000000003
16_27_2012-11-09,794.4725000000009
16_27_2012-11-16,737.9721000000006
16_27_2012-11-23,879.465099999999
16_27_2012-11-30,719.8918000000003
16_27_2012-12-07,1351.8260000000002
16_27_2012-12-14,1270.5171000000018
16_27_2012-12-21,1141.4225
16_27_2012-12-28,1115.7456
16_27_2013-01-04,873.3969999999995
16_27_2013-01-11,773.2528999999994
16_27_2013-01-18,891.5155000000007
16_27_2013-01-25,760.4301000000004
16_27_2013-02-01,795.4275000000002
16_27_2013-02-08,553.8909999999997
16_27_2013-02-15,715.3877000000007
16_27_2013-02-22,709.4245000000005
16_27_2013-03-01,630.3015000000003
16_27_2013-03-08,841.7231000000013
16_27_2013-03-15,832.8369000000009
16_27_2013-03-22,780.3994000000001
16_27_2013-03-29,796.7791000000001
16_27_2013-04-05,799.1331
16_27_2013-04-12,658.9070000000004
16_27_2013-04-19,656.3340000000004
16_27_2013-04-26,644.4781000000004
16_27_2013-05-03,660.9827000000001
16_27_2013-05-10,766.3798000000002
16_27_2013-05-17,753.9507999999998
16_27_2013-05-24,670.5327000000004
16_27_2013-05-31,671.5264000000004
16_27_2013-06-07,882.0139000000011
16_27_2013-06-14,748.1758000000003
16_27_2013-06-21,763.2668000000002
16_27_2013-06-28,734.8699000000001
16_27_2013-07-05,760.0326000000016
16_27_2013-07-12,737.0742000000002
16_27_2013-07-19,770.5788000000016
16_27_2013-07-26,710.3711000000008
16_28_2012-11-02,482.0215999999997
16_28_2012-11-09,435.2219000000001
16_28_2012-11-16,337.92680000000007
16_28_2012-11-23,448.57839999999965
16_28_2012-11-30,360.00490000000013
16_28_2012-12-07,449.4941000000004
16_28_2012-12-14,564.7106999999994
16_28_2012-12-21,574.2926999999994
16_28_2012-12-28,659.9813999999997
16_28_2013-01-04,438.27320000000014
16_28_2013-01-11,489.84569999999985
16_28_2013-01-18,353.3083999999997
16_28_2013-01-25,406.0747999999995
16_28_2013-02-01,326.8259999999999
16_28_2013-02-08,259.0265000000002
16_28_2013-02-15,315.9302000000001
16_28_2013-02-22,307.5760000000001
16_28_2013-03-01,300.61750000000006
16_28_2013-03-08,251.6918000000001
16_28_2013-03-15,253.01710000000003
16_28_2013-03-22,344.6696999999998
16_28_2013-03-29,349.846
16_28_2013-04-05,196.31299999999987
16_28_2013-04-12,296.0403000000001
16_28_2013-04-19,346.8985
16_28_2013-04-26,235.4805000000002
16_28_2013-05-03,224.1104999999997
16_28_2013-05-10,236.34379999999973
16_28_2013-05-17,339.1284000000003
16_28_2013-05-24,279.1628999999999
16_28_2013-05-31,332.1591999999999
16_28_2013-06-07,177.46129999999985
16_28_2013-06-14,178.0926999999999
16_28_2013-06-21,146.45819999999975
16_28_2013-06-28,207.35100000000006
16_28_2013-07-05,166.00420000000014
16_28_2013-07-12,138.19609999999986
16_28_2013-07-19,176.5198
16_28_2013-07-26,160.34050000000002
16_29_2012-11-02,1583.5978999999986
16_29_2012-11-09,1526.0023999999996
16_29_2012-11-16,1440.435
16_29_2012-11-23,1878.717900000002
16_29_2012-11-30,1355.1631000000011
16_29_2012-12-07,2694.5857000000015
16_29_2012-12-14,2526.387799999998
16_29_2012-12-21,2302.7750999999985
16_29_2012-12-28,2287.6596999999997
16_29_2013-01-04,1655.5320000000013
16_29_2013-01-11,1520.9305000000008
16_29_2013-01-18,1413.0708999999997
16_29_2013-01-25,1315.8115999999995
16_29_2013-02-01,1359.6228
16_29_2013-02-08,1214.948500000001
16_29_2013-02-15,1379.5030999999994
16_29_2013-02-22,1367.1269999999993
16_29_2013-03-01,1444.6146000000006
16_29_2013-03-08,1361.9700999999986
16_29_2013-03-15,1543.3643999999986
16_29_2013-03-22,1490.9474999999986
16_29_2013-03-29,1441.5403999999983
16_29_2013-04-05,1211.664000000001
16_29_2013-04-12,1293.973
16_29_2013-04-19,1265.2829999999997
16_29_2013-04-26,1473.0697000000002
16_29_2013-05-03,1366.7169000000008
16_29_2013-05-10,1309.5600999999997
16_29_2013-05-17,1452.7141000000013
16_29_2013-05-24,1467.7368
16_29_2013-05-31,1432.0971000000018
16_29_2013-06-07,1393.659900000001
16_29_2013-06-14,1846.7355999999997
16_29_2013-06-21,1896.8282000000013
16_29_2013-06-28,1911.9534999999998
16_29_2013-07-05,1583.9926000000012
16_29_2013-07-12,1946.7297999999992
16_29_2013-07-19,1675.1173000000015
16_29_2013-07-26,1740.9382999999993
16_30_2012-11-02,948.7094999999997
16_30_2012-11-09,893.8728
16_30_2012-11-16,727.2302999999994
16_30_2012-11-23,872.3376000000001
16_30_2012-11-30,722.9495999999994
16_30_2012-12-07,852.7427999999995
16_30_2012-12-14,1009.9731000000006
